Активные соединения с интернетом (w/o servers)
tcp6       0      0 localhost:53638         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53622         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:52386         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:52856         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:52812         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:52948         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:52146         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:52502         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:52594         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53624         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53568         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53856         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:52692         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:52162         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:52074         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53132         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53832         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53764         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:52326         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53922         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53028         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:51664         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53684         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:54084         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:52464         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53508         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53632         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53934         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53338         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:51858         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:51822         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53208         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:51758         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:52836         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:52290         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53932         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53242         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:52564         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53966         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:51762         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53318         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:51982         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:52076         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:52646         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53390         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53554         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:52090         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:52166         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53312         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:51806         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:52488         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:52016         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53022         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:52134         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53886         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:52638         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53320         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53002         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:52462         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:54028         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53858         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:54060         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:52198         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53016         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53520         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:52666         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:52056         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53116         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53646         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:52798         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:54002         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:54046         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53294         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:54038         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:52984         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:52864         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53562         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53564         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:3000          localhost:45928         ESTABLISHED
tcp6       0      0 localhost:52190         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:51882         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53606         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53004         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53070         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:52238         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53900         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:52634         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:51666         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53430         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:51812         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:51622         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:54082         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:52642         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53378         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53732         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:51610         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53254         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53840         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53972         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:51936         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53326         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:51708         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:52676         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:54098         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53804         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53984         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53244         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:51688         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53220         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53236         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:52906         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53238         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:51734         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53248         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53586         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53124         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:54000         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:51740         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53110         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:52382         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:52614         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53528         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53352         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:52206         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:51798         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:52362         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:52818         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:52232         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53752         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53946         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53428         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:51694         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53290         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:52816         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:51794         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:52904         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:51702         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:54058         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53860         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53480         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:51844         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:52932         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53736         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53412         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:51834         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53726         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:51958         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53030         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:51668         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53042         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:52770         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:52434         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53556         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53494         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53100         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:52834         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:52970         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:52040         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53642         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:52346         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:54018         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:52898         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:52944         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:51856         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:52302         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53062         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:52036         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53782         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:52636         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:52018         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53468         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53436         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53476         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:52548         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53232         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53156         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53048         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:54096         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53108         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:52424         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:52912         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:51754         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:51984         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53944         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53772         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53456         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:52896         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:52684         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:51744         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53334         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:52964         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:51772         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53366         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53572         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:51638         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53890         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:52298         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53226         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:51904         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53802         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:52274         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:52470         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:52652         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53734         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:52590         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:54052         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53240         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:52872         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53282         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:51736         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:52148         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53848         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53142         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:51978         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:52330         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53068         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:52750         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53552         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:52288         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:52922         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:54092         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53218         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53664         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53980         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53096         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:52224         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:52270         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53654         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:54100         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:52778         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53536         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:3000          localhost:46136         ESTABLISHED
tcp6       0      0 localhost:51868         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:52732         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:52116         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53262         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53036         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:52806         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53838         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:52122         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:52626         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53986         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:51808         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53754         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:54024         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:52720         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53386         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:51732         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53652         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:52516         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:52344         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53270         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:52258         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:52976         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:52644         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53678         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:52156         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53940         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:52178         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53356         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:51752         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53708         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53510         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:52322         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53744         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:52936         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:52982         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53090         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:52754         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53144         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:51670         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:52822         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:52352         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53358         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53692         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:51938         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:52526         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:52764         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:52046         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:52292         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53078         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:54086         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:51946         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53154         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53812         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53876         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:52690         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:52900         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53404         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:51600         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:52164         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53578         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53370         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:51684         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:52562         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53850         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:51800         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53796         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:52140         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:51706         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53580         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:52608         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:52632         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53718         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:52096         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53722         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:54048         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:52256         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53682         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:52192         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53206         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:51774         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:52596         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:52498         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53596         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:52776         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:52120         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53332         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:51826         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53194         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:52126         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53976         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:51976         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53166         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53212         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53784         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53542         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53018         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:52734         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:52926         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:52508         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53310         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:54010         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:51784         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:52868         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:52960         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:54056         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53424         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53808         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:52396         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:52790         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:52070         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53454         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:52496         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53816         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53020         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:51598         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:52876         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:52510         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53314         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:54112         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53092         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53284         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:51674         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53506         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53402         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:51954         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:51878         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53114         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53656         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53648         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:52992         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:52484         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53446         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:51590         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:54074         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53126         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53088         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:51838         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53472         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:54108         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:52334         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:54034         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53694         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53118         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:52550         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:52078         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:52142         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:51932         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53474         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:52958         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:52514         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53330         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:51616         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:51890         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53342         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:54068         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:52230         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:51764         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:3000          localhost:45978         ESTABLISHED
tcp6       0      0 localhost:52808         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53148         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53234         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:52942         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:52014         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:54064         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:52486         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53442         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:52286         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:52028         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:52998         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53276         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:52838         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:52804         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:52240         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53730         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:51980         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53824         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53592         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:51676         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53836         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53714         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53484         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:52892         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:52878         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:54054         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:52064         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53788         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:51658         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53006         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:52888         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:52914         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53710         localhost:5555          TIME_WAIT  
