Активные соединения с интернетом (w/o servers)
Proto Recv-Q Send-Q Local Address Foreign Address State      
tcp6       0      0 localhost:39793         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:41292         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:38946         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:58062         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:46159         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:36381         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:40347         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:38935         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:34960         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:39807         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:52834         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:59389         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:41106         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:52970         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:49284         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:37550         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:33591         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:46822         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:34274         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:41744         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:41518         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:33310         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:57768         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:38622         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:58368         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:52040         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:57405         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:36348         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:43444         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:50366         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:39620         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:36920         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:39947         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:54947         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:41678         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:34541         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:54306         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:49555         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:43011         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:49829         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53642         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:35173         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:48468         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:34843         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:41704         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:42845         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:57607         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:57307         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:52449         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:35576         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53933         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:54355         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:33873         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:57142         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:60385         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:50194         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:52346         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:54018         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:58278         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:33317         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:34234         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:52898         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:41916         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:48159         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:51856         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:52944         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:59070         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:50109         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:55847         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:45216         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:57216         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:41461         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:52483         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:45942         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:58236         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:34073         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:33373         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:38443         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:35953         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:38640         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:38078         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:34112         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:42691         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:60669         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:34309         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:35895         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:57702         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:59419         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:60726         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53651         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:47274         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:52302         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:38306         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:54405         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:52523         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:48230         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53062         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:39241         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:44666         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:55556         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:55441         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:35767         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:35694         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:36996         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:39890         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:37876         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:52036         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:33002         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:57739         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:60396         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:44776         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:52177         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:37914         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:33102         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:42584         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:39679         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:43606         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:54013         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53911         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:43631         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:48049         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53782         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:34997         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:57448         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:49350         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:33884         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:38757         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:39841         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:52636         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:51119         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:54289         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:55620         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:46439         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:56108         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:57013         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:58817         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:48757         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:39846         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:49474         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:60270         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:45618         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:55442         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:54583         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:49999         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:49009         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:49145         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:54438         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:59335         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:58316         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:40185         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:45886         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:46164         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:37330         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:45968         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:49674         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:44809         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:39302         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:39115         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:56310         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:43031         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:59884         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:52957         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:48456         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:44754         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:45019         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:59497         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:32993         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:37960         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:46282         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:55692         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:45605         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:56705         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:57879         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:36171         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:41674         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:55663         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:33148         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:40423         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:43069         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:57666         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:38843         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:60425         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:52018         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:60535         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:35876         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:58300         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:59492         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:41199         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:33203         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:33280         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:45568         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:54737         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:56107         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:43513         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:35608         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:34116         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53435         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:56175         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:43814         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:42841         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:40583         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:49230         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:38853         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:40863         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:49598         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:38508         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:36036         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:55945         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:32850         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:40933         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:38989         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:52935         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:60044         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:52251         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:39992         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:37444         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:44047         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:48866         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:59458         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:39195         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:47752         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:40033         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:49572         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:43956         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:51607         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:51003         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:41911         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:42616         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:34103         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:48062         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:35802         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:46233         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53283         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:35282         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53468         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:36578         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:33141         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:56555         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53563         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:48299         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:44561         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:54866         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:59057         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:60684         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:56827         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53436         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:48721         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:40102         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:49850         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:46474         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:60033         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:47396         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:39658         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:45847         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:36350         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:40828         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:44271         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:43980         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:49534         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:45619         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:35593         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:40868         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:33161         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:54711         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:43841         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:46001         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:39089         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:43032         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53476         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:38290         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:52548         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:56765         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:44759         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:56569         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:38066         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:43418         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:58079         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:37014         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:51755         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:35571         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:40588         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:36522         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:47230         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:42110         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:50081         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:33073         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:37820         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:35988         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:40212         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:55975         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:54269         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:49630         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:47196         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:34034         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:47744         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:37651         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:44116         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:33710         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:33823         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:52545         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:51417         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:33215         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:51583         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:42899         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:35191         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53232         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:50316         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53156         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:44115         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:41867         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53993         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:46614         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:45841         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:36671         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:50433         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:50171         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:33332         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:40195         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:32857         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:39963         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:39150         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:58913         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:60610         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:59112         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:37934         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:55768         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:37261         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:34379         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:57201         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53765         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:47448         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:42938         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:39657         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:56547         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:34709         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:55617         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:59680         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:35277         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:36369         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:44319         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:43581         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:56632         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:33691         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:41834         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:52939         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:35940         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:41049         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:60714         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53048         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:46550         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:36816         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:32880         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:59188         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:54669         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:42523         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:37138         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:50174         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:54096         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53108         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:49637         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:34795         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:56872         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:55580         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:59776         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:48676         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:44397         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:35813         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:42710         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:47247         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:41762         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:34049         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:47716         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:35127         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:50577         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:42288         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:45340         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:39058         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:37329         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:38483         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:58969         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:44720         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:58523         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:58684         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:52424         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:34137         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:44075         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:49489         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:46189         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:54570         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:49997         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:42089         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:40815         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:36596         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:34842         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:50678         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:47989         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:59132         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:43710         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:45678         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:43709         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:34911         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:38769         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:48907         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:35495         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:33182         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:57229         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:46961         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:38009         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:49112         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:45184         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:52912         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:44611         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:41217         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53815         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:38745         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:38703         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:36184         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:37452         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:47344         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:53021         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:49156         localhost:5555          TIME_WAIT  
tcp6       0      0 localhost:56710         localhost:5555          TIME_WAIT  
